2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
4.968000000000000e-01,3.199999999999956e-03,4.968000000000000e-01,3.199999999999956e-03
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
4.969999999999999e-01,3.000000000000000e-03,4.969999999999999e-01,3.000000000000000e-03
4.962000000000000e-01,4.962000000000000e-01,3.799999999999962e-03,3.799999999999962e-03
4.962000000000000e-01,4.962000000000000e-01,3.799999999999962e-03,3.799999999999962e-03
9.902000000000000e-01,2.200000000000000e-03,3.799999999999925e-03,3.800000000000000e-03
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
4.969999999999999e-01,3.000000000000000e-03,4.969999999999999e-01,3.000000000000000e-03
2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
3.000000000000000e-03,4.969999999999999e-01,3.000000000000000e-03,4.969999999999999e-01
4.962000000000000e-01,4.962000000000000e-01,3.799999999999962e-03,3.799999999999962e-03
4.962000000000000e-01,4.962000000000000e-01,3.799999999999962e-03,3.799999999999962e-03
2.200000000000000e-03,9.902000000000000e-01,3.800000000000000e-03,3.799999999999925e-03
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
3.000000000000000e-03,4.969999999999999e-01,3.000000000000000e-03,4.969999999999999e-01
4.965999999999999e-01,3.399999999999956e-03,4.965999999999999e-01,3.399999999999956e-03
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
9.898000000000000e-01,2.599999999999967e-03,3.399999999999979e-03,4.199999999999946e-03
4.962000000000000e-01,4.962000000000000e-01,3.799999999999963e-03,3.799999999999963e-03
4.962000000000000e-01,4.962000000000000e-01,3.799999999999962e-03,3.799999999999962e-03
4.966000000000000e-01,3.399999999999956e-03,4.965999999999999e-01,3.399999999999956e-03
2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
4.967999999999999e-01,3.199999999999956e-03,4.967999999999999e-01,3.199999999999956e-03
2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
4.962000000000000e-01,4.962000000000000e-01,3.799999999999963e-03,3.799999999999963e-03
9.899999999999998e-01,2.399999999999967e-03,3.599999999999979e-03,3.999999999999946e-03
4.962000000000000e-01,4.962000000000000e-01,3.799999999999962e-03,3.799999999999962e-03
2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01,2.499999999999999e-01
4.968000000000000e-01,3.199999999999956e-03,4.968000000000000e-01,3.199999999999956e-03
2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01,2.500000000000000e-01
